"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size Type","Size","Colour","Description","Return/Exchange Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Brand","attr_Plating","attr_color","attr_Country","attr_Pack of","attr_Print /Pattern Type","attr_Ideal for","attr_Product Type","attr_Ideal For","attr_Type","attr_Country of origin","attr_Occasion","attr_Base Material
","attr_Clasp Type","attr_Chain Type","attr_pack of","attr_Base Material","attr_Bangle Size","attr_Size","attr_Comfortable for","attr_Package Contents","attr_Gemstone","attr_Sales Package","attr_Gemstone
","attr_2>","attr_3>","attr_4>","attr_5>","attr_Stone Type","attr_Country_of_Origin"
"16337","","High Gold Plated Ad Diamond Fancy 1 Pair Butterfly Bali Earring","16337_Free Size",499,860,110,4998,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/High_Gold_Plated_AD_Diamond_Fancy_1_Pair_Butterfly_Bali_Earring_SXCX47S15W_2024-03-23_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","High Gold Plated AD Diamond Fancy 1 Pair Butterfly Bali Earring","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16345","","Ad Diamond Studed Rose Gold Fancy Round Mangalsutra For Women","16345_Free Size",449,849,90,99,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/MOmtGbEU_R8H5QAUKU5_2024-04-03_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","","AD Diamond Studed Rose Gold Fancy Round Mangalsutra For Women","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16328","","Flower And Big Boss Eye Designer Most Selling Womans Bracelet","16328_Free Size",599,1070,220,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/FLower_And_Big_Boss_Eye_Designer_Most_Selling_Womans_Bracelet_K5PDVY6YMY_2024-03-23_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__jewellery_set","size","Free Size","Gold","FLower And Big Boss Eye Designer Most Selling Womans Bracelet
","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16327","","Most Selling Trending Fish Hook Studded Woman'S Bracelet","16327_Free Size",699,1280,330,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Most_Selling_Trending_Fish_Hook_Studded_Woman_s_Bracelet_7FWDYPRKNC_2024-03-23_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__jewellery_set","size","Free Size","Gold","Most Selling Trending Fish Hook Studded Woman's Bracelet
","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16325","","Casual Wear Stainless Steel Fish Hook Type Unisex Bracelet","16325_Free Size",599,1090,290,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Casual_Wear_Stainless_Steel_Fish_Hook_type_Unisex_Bracelet_Z3TIBZHEV9_2024-03-23_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__jewellery_set","size","Free Size","Gold","Casual Wear Stainless Steel Fish Hook Type Unisex Bracelet
","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16324","","Western Wear Beautiful Small Stainless Steel Biscuit Type Stylish Hanging Chain","16324_Free Size",699,1200,250,4999,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Western_Wear_Beautiful_Small_Stainless_Steel_Biscuit_Type_Stylish_Hanging_Chain_IDVHXPN0F5_2024-03-23_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Western Wear Beautiful Small Stainless Steel Biscuit Type Stylish Hanging Chain","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16283","","Designer Premium Quality Square Ms","16283_Free Size",499,899,100,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/DESIGNER_PREMIUM_QUALITY_SQUARE_MS_OAS4YC1DLZ_2024-03-16_1.jpeg","","","","","","","","","","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4y3IfJU4_PT8OD3RV4F_2024-03-16_1.mp4","","womens_accessories__womens_fashion_jewellery__jewellery_set","size","Free Size","Gold","DESIGNER PREMIUM QUALITY SQUARE MS
","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16323","","Multicolour American Diamond Studded Western Casual Wear Stainless Steel Golden Chain","16323_Free Size",699,1200,250,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Multicolour_American_Diamond_Studded_Western_Casual_Wear_Stainless_Steel_Golden_Chain_HXYH4IEPWB_2024-03-23_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Rose Gold","Multicolour American Diamond Studded Western Casual Wear Stainless Steel Golden Chain
","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16277","","Designer High Gold Plated AD Diamond Studed Daily Wear Fancy Satr Chain For Girls","16277_Free Size",449,899,80,4997,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Designer_High_Gold_Plated_AD_Diamond_Studed_Daily_Wear_Fancy_Satr_Chain_For_Girls_YVTDH5RIVH_2024-05-10_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Designer_High_Gold_Plated_AD_Diamond_Studed_Daily_Wear_Fancy_Satr_Chain_For_Girls_FIGPNSE6VT_2024-05-10_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Designer_High_Gold_Plated_AD_Diamond_Studed_Daily_Wear_Fancy_Satr_Chain_For_Girls_353QGMNB7C_2024-05-10_3.jpeg","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Designer High Gold Plated AD Diamond Studed Daily Wear Fancy Satr Chain For Girls
","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16282","","Designer Premium Quality 2 Piece Bangle Set","16282_2.4",549,1020,180,4995,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/97Ah4S0l_5H2ZJ5YH8I_2024-03-28_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/97Ah4S0l_Y4W88OVPXM_2024-03-28_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/97Ah4S0l_MIEENBI0VQ_2024-03-28_3.jpeg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","variant","2.4","GOLD","DESIGNER PREMIUM QUALITY 2 PIECE BANGLE SET

","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16282","","Designer Premium Quality 2 Piece Bangle Set","16282_2.6",549,1020,180,4999,3,3,2,"0.05",3,,,,,,,,,,,,,,"variant","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16282","","Designer Premium Quality 2 Piece Bangle Set","16282_2.8",549,1020,180,4997,3,3,2,"0.05",3,,,,,,,,,,,,,,"variant","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15636","","Combo Of 3 - Marvellous Cz Diamond Studded Casual Wear 2 Pair Of Adjustable Kadli With Beautiful Ad Mangalsutra","15636",999,2499,470,4999,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15636_1703325066011_0w1y6s9vcdbouxz.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15636_1703679281518_ltgvdt41lde1nv8.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Combo Of 3 - Marvellous CZ Diamond Studded Casual Wear 2 Pair Of Adjustable Kadli With Beautiful Ad Mangalsutra","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15635","","Stunning Floral Designer Beautiful Adjustable Kadli Bangle Set (Combo Of 2 Pair)","15635",899,2249,420,4993,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15635_1703325040210_kgqnd6co2jez7zj.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15635_1703679399510_r47eoek20fac5co.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free Size","Gold","Stunning FLoral Designer Beautiful Adjustable Kadli Bangle Set (Combo Of 2 Pair)","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15634","","Premium Oval Ad Studded Micro Plated Golden Fancy Bangles (Set Of 2 Pcs)","15634_2.4",799,1999,275,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15634_1703325051648_xngpbqujcuydeqy.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15634_1703679313868_h29cugaw9p58k2k.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15634_1703679315602_jmgcbwcbpmqvqcb.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","Premium Oval AD Studded Micro Plated Golden Fancy Bangles (Set Of 2 PCs)","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15634","","Premium Oval Ad Studded Micro Plated Golden Fancy Bangles (Set Of 2 Pcs)","15634_2.6",799,1999,275,4999,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15634","","Premium Oval Ad Studded Micro Plated Golden Fancy Bangles (Set Of 2 Pcs)","15634_2.8",799,1999,275,4998,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"70148171","","Flower Adjustable Finger Ring.","new flower ring",399,999,40,4988,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70148171_1688553216246_w5gqz5z1bsq57jd.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70148171_1703679543104_zxcfx8ccmq2kg0j.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__rings","size","Free Size","gold","Hey There! Looking For A Stunning Piece Of Jewellery To Dazzle Your Loved Ones? Our 20 Carat Ring Is The Epitome Of Elegance And Sophistication. Crafted With Exquisite Attention To Detail, This Ring Features A Gorgeous Design That Will Surely Make Heads Turn. Perfect For Special Occasions Or Even Daily Wear, This Piece Will Add A Touch Of Luxury To Any Outfit. Get Ready To Shine Brighter Than Ever With This 20 Carat Jewellery!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","ring","India","Casual",,,,,,,,,,,,,,,,,,
"70147610","","Kundan Stone Peacock Finger Ring.","70147610",399,999,54,4998,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70147610_1688553229513_6z41e1ulgtfgwxi.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70147610_1703679632028_sl0r5m0gijrzj1d.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__rings","size","Free Size","gold","Hey There! Looking For A Stunning Piece Of Jewellery To Dazzle Your Loved Ones? Our 20 Carat Ring Is The Epitome Of Elegance And Sophistication. Crafted With Exquisite Attention To Detail, This Ring Features A Gorgeous Design That Will Surely Make Heads Turn. Perfect For Special Occasions Or Even Daily Wear, This Piece Will Add A Touch Of Luxury To Any Outfit. Get Ready To Shine Brighter Than Ever With This 20 Carat Jewellery!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","ring","India","Casual",,,,,,,,,,,,,,,,,,
"70144110","","Gold Tone Finger Ring","70144110",399,999,36,4995,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70144110_1688553231353_pf8lzytckrfgwya.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70144110_1703679626169_0hdfzwkmlpmq6lk.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__rings","size","Free Size","gold","Hey There! Looking For A Stunning Piece Of Jewellery To Dazzle Your Loved Ones? Our 20 Carat Ring Is The Epitome Of Elegance And Sophistication. Crafted With Exquisite Attention To Detail, This Ring Features A Gorgeous Design That Will Surely Make Heads Turn. Perfect For Special Occasions Or Even Daily Wear, This Piece Will Add A Touch Of Luxury To Any Outfit. Get Ready To Shine Brighter Than Ever With This 20 Carat Jewellery!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","ring","India","Casual",,,,,,,,,,,,,,,,,,
"70144410","","Kundan Stone Peacock Finger Ring.","70144410",399,999,54,4999,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70144410_1688553231841_5t2f3kitzi186b7.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70144410_1703679543087_nq2sep3xe88viv9.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__rings","size","Free Size","gold","Hey There! Looking For A Stunning Piece Of Jewellery To Dazzle Your Loved Ones? Our 20 Carat Ring Is The Epitome Of Elegance And Sophistication. Crafted With Exquisite Attention To Detail, This Ring Features A Gorgeous Design That Will Surely Make Heads Turn. Perfect For Special Occasions Or Even Daily Wear, This Piece Will Add A Touch Of Luxury To Any Outfit. Get Ready To Shine Brighter Than Ever With This 20 Carat Jewellery!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","ring","India","Casual",,,,,,,,,,,,,,,,,,
"70144102","","Floral Finger Ring","70144102",399,999,45,4991,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70144102_1688553223086_0oaumglkgk3prs6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70144102_1703679423991_ls98kig40bso9kk.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__rings","size","Free Size","Gold","Hey There! Looking For A Stunning Piece Of Jewellery To Dazzle Your Loved Ones? Our 20 Carat Ring Is The Epitome Of Elegance And Sophistication. Crafted With Exquisite Attention To Detail, This Ring Features A Gorgeous Design That Will Surely Make Heads Turn. Perfect For Special Occasions Or Even Daily Wear, This Piece Will Add A Touch Of Luxury To Any Outfit. Get Ready To Shine Brighter Than Ever With This 20 Carat Jewellery!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","ring","India","Casual",,,,,,,,,,,,,,,,,,
"60208338","","High Gold Micro Plated Ad Diamond Ruby Stone Superb Most Selling Ms","60208338",499,1249,180,4990,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60208338_1688553169764_ayhv6nx7jy0y8f7.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60208338_1703679417064_i2zu07lii7lpgl8.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"60205682","","Antique Kemp Stone Designer Long Ms With Earring","maratha ms",499,1249,144,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60205682_1688553213605_sxexdpfco5t9k7s.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60205682_1703679700514_q4rcwkm3wjgk94p.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"60205502","","New Gold Plated Ad Diamond 3Layer Ms","60205502",499,1249,157,4997,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60205502_1688553229048_1x2y1ilh77pfura.jpg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"60208333","","High Gold Micro Plated Ad Diamond Ruby Stone Designer 3Layer Ms","60208333",499,1249,157,4999,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60208333_1688553237370_ygacvjk8y38mjjh.jpg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"60198744","","Gold Plated American Diamond Mangalsutra 18-Inch Length Triangle Pendant Stone Lankan Black Beads Single Chain","60198744",399,999,27,4998,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60198744_1688553206383_95b5vx74uciv3th.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60198744_1703679475188_b5gizkgwytg8hsf.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"60198349","","Designer Gold Plated Two Line Ad Diamond Ms","60198349",499,1249,180,4997,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60198349_1688553237042_pqaxa6uzgf2v44a.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60198349_1703679651232_q8qgru9z4bpz7zg.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"60197813","","Gold Plated American Diamond Mangalsutra 18-Inch Length Square Pendant","ad square ms",399,999,50,4993,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/7mzFIuyp_J3KEDUP8AA_2023-12-28_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/7mzFIuyp_01R70QTJ3I_2023-12-28_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/7mzFIuyp_049O6KYWZV_2023-12-28_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/7mzFIuyp_BWY8HQ9GT3_2023-12-28_4.jpg","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"60197809","","Gold Plated And American Diamond Mangalsutra Pendant Necklace Set","60197809",399,999,27,4931,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/60197809_1688553215502_4f83rdr9lknmp0k.jpg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","Gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
